,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
7060,2014,1,18,1312.0,2.0,1648.0,8.0,WN,N604SW,2601,SEA,DEN,135.0,1024,13.0,12.0
7061,2014,1,18,1313.0,-7.0,1616.0,-9.0,AS,N568AS,724,SEA,SLC,91.0,689,13.0,13.0
7062,2014,1,18,1313.0,0.0,1503.0,1.0,OO,N970SW,5580,PDX,SFO,84.0,550,13.0,13.0
7063,2014,1,18,1314.0,-6.0,2042.0,-6.0,DL,N3737C,970,PDX,ATL,249.0,2172,13.0,14.0
7064,2014,1,18,1319.0,-6.0,1936.0,1.0,AA,N3KYAA,115,PDX,ORD,212.0,1739,13.0,19.0
7065,2014,1,18,1321.0,0.0,1414.0,0.0,OO,N579SW,5423,PDX,SEA,40.0,129,13.0,21.0
7066,2014,1,18,1322.0,12.0,1546.0,-3.0,OO,N608SK,4480,SEA,LAX,124.0,954,13.0,22.0
7067,2014,1,18,1324.0,-6.0,1526.0,-9.0,VX,N835VA,755,SEA,SFO,105.0,679,13.0,24.0
7068,2014,1,18,1324.0,9.0,1700.0,0.0,WN,N777QC,251,SEA,PHX,140.0,1107,13.0,24.0
7069,2014,1,18,1324.0,-11.0,1629.0,-19.0,OO,N223AG,3452,SEA,HDN,104.0,891,13.0,24.0
7070,2014,1,18,1337.0,15.0,2104.0,7.0,DL,N810DN,2368,SEA,ATL,245.0,2182,13.0,37.0
7071,2014,1,18,1348.0,-2.0,1942.0,2.0,AA,N3EMAA,2269,SEA,DFW,197.0,1660,13.0,48.0
7072,2014,1,18,1351.0,1.0,1508.0,3.0,WN,N414WN,2238,PDX,RNO,61.0,444,13.0,51.0
7073,2014,1,18,1400.0,-10.0,2145.0,-8.0,AS,N548AS,2,SEA,DCA,267.0,2329,14.0,0.0
7074,2014,1,18,1400.0,-5.0,1735.0,0.0,AS,N793AS,670,SEA,DEN,132.0,1024,14.0,0.0
7075,2014,1,18,1403.0,48.0,1957.0,42.0,WN,N431WN,3060,SEA,MDW,217.0,1733,14.0,3.0
7076,2014,1,18,1404.0,-1.0,1604.0,-3.0,AS,N423AS,318,SEA,SFO,100.0,679,14.0,4.0
7077,2014,1,18,1404.0,-1.0,1632.0,-3.0,AS,N609AS,532,SEA,ONT,125.0,956,14.0,4.0
7078,2014,1,18,1408.0,-2.0,1752.0,-1.0,AS,N536AS,652,SEA,PHX,141.0,1107,14.0,8.0
7079,2014,1,18,1422.0,-3.0,1649.0,-7.0,AS,N625AS,516,SEA,SNA,133.0,978,14.0,22.0
7080,2014,1,18,1423.0,-7.0,1645.0,-5.0,AS,N556AS,608,SEA,LAS,119.0,867,14.0,23.0
7081,2014,1,18,1434.0,-6.0,1757.0,-13.0,WN,N259WN,3153,PDX,PHX,129.0,1009,14.0,34.0
7082,2014,1,18,1434.0,-6.0,1816.0,-8.0,US,N805AW,628,SEA,PHX,144.0,1107,14.0,34.0
7083,2014,1,18,1437.0,-2.0,1529.0,2.0,OO,N579SW,5417,SEA,PDX,34.0,129,14.0,37.0
7084,2014,1,18,1443.0,-2.0,1646.0,1.0,WN,N472WN,2989,PDX,LAS,106.0,763,14.0,43.0
7085,2014,1,18,1453.0,-2.0,1603.0,4.0,AS,N706AS,67,SEA,KTN,109.0,680,14.0,53.0
7086,2014,1,18,1459.0,-6.0,1720.0,-2.0,AS,N611AS,528,SEA,BUR,125.0,937,14.0,59.0
7087,2014,1,18,1501.0,-4.0,1635.0,-20.0,WN,N748SW,2465,SEA,SMF,80.0,605,15.0,1.0
7088,2014,1,18,1508.0,-7.0,1839.0,-6.0,US,N820AW,484,PDX,PHX,134.0,1009,15.0,8.0
7089,2014,1,18,1527.0,-8.0,1607.0,-9.0,OO,N658CT,5331,PDX,RDM,26.0,116,15.0,27.0
7090,2014,1,18,1528.0,1.0,1705.0,-10.0,UA,N854UA,639,PDX,SFO,83.0,550,15.0,28.0
7091,2014,1,18,1534.0,-1.0,2115.0,5.0,AA,N569AA,157,PDX,DFW,201.0,1616,15.0,34.0
7092,2014,1,18,1542.0,-8.0,1800.0,-4.0,AS,N533AS,588,PDX,PSP,117.0,873,15.0,42.0
7093,2014,1,18,1545.0,-5.0,1803.0,-2.0,AS,N617AS,592,PDX,SNA,120.0,859,15.0,45.0
7094,2014,1,18,1558.0,-2.0,1752.0,-3.0,AS,N612AS,338,SEA,OAK,97.0,672,15.0,58.0
7095,2014,1,18,1559.0,4.0,1812.0,-3.0,WN,N317WN,1923,SEA,LAS,119.0,867,15.0,59.0
7096,2014,1,18,1611.0,-14.0,1810.0,-25.0,OO,N219AG,3494,PDX,SBA,106.0,784,16.0,11.0
7097,2014,1,18,1622.0,-3.0,1824.0,-7.0,OO,N218AG,3462,PDX,ONT,111.0,838,16.0,22.0
7098,2014,1,18,1623.0,-2.0,1906.0,-16.0,AS,N433AS,85,SEA,ANC,210.0,1448,16.0,23.0
7099,2014,1,18,1637.0,-3.0,2052.0,-8.0,AS,N508AS,867,SEA,OGG,357.0,2640,16.0,37.0
7100,2014,1,18,1641.0,52.0,2000.0,51.0,F9,N919FR,786,PDX,DEN,122.0,991,16.0,41.0
7101,2014,1,18,1642.0,7.0,1911.0,8.0,AS,N319AS,466,SEA,LAX,124.0,954,16.0,42.0
7102,2014,1,18,1644.0,-5.0,1917.0,-10.0,OO,N784SK,6527,SEA,LAX,128.0,954,16.0,44.0
7103,2014,1,18,1656.0,-4.0,1921.0,-9.0,VX,N848VA,796,SEA,LAX,131.0,954,16.0,56.0
7104,2014,1,18,1656.0,1.0,1815.0,0.0,WN,N945WN,2799,PDX,SMF,69.0,479,16.0,56.0
7105,2014,1,18,1659.0,14.0,1927.0,8.0,DL,N399DA,2449,SEA,LAX,123.0,954,16.0,59.0
7106,2014,1,18,1732.0,2.0,1821.0,-1.0,OO,N658CT,5417,PDX,SEA,37.0,129,17.0,32.0
7107,2014,1,18,1733.0,33.0,1928.0,28.0,WN,N255WN,1958,SEA,OAK,97.0,672,17.0,33.0
7108,2014,1,18,1733.0,-3.0,1941.0,-14.0,OO,N812SK,4719,PDX,LAX,114.0,834,17.0,33.0
7109,2014,1,18,1734.0,-6.0,2200.0,-10.0,AS,N532AS,815,SEA,LIH,368.0,2701,17.0,34.0
7110,2014,1,18,1734.0,14.0,1907.0,7.0,WN,N418WN,2763,PDX,OAK,81.0,543,17.0,34.0
7111,2014,1,18,1735.0,-10.0,1950.0,1.0,OO,N216AG,3488,PDX,BUR,112.0,817,17.0,35.0
7112,2014,1,18,1741.0,-4.0,1911.0,-19.0,WN,N442WN,2649,PDX,SJC,82.0,569,17.0,41.0
7113,2014,1,18,1750.0,-10.0,2126.0,-3.0,US,N659AW,577,PDX,PHX,125.0,1009,17.0,50.0
7114,2014,1,18,1806.0,7.0,1949.0,-1.0,OO,N693BR,5553,PDX,SFO,86.0,550,18.0,6.0
7115,2014,1,18,1810.0,0.0,2100.0,-5.0,WN,N618WN,2944,SEA,SLC,93.0,689,18.0,10.0
7116,2014,1,18,1811.0,-9.0,2146.0,-9.0,OO,N217AG,3498,SEA,COS,133.0,1068,18.0,11.0
7117,2014,1,18,1813.0,-2.0,2053.0,-7.0,AS,N788AS,109,SEA,ANC,203.0,1448,18.0,13.0
7118,2014,1,18,1823.0,-3.0,2233.0,-3.0,DL,N589NW,2237,SEA,HNL,352.0,2677,18.0,23.0
7119,2014,1,18,1825.0,0.0,2252.0,-3.0,AS,N518AS,859,SEA,HNL,371.0,2677,18.0,25.0
7120,2014,1,18,1829.0,-11.0,2250.0,-5.0,AS,N581AS,863,PDX,OGG,358.0,2562,18.0,29.0
7121,2014,1,18,1829.0,-11.0,2038.0,-25.0,OO,N824SK,4745,SEA,LAS,112.0,867,18.0,29.0
7122,2014,1,18,1834.0,-1.0,1943.0,2.0,AS,N767AS,69,SEA,KTN,106.0,680,18.0,34.0
7123,2014,1,18,1836.0,-9.0,2106.0,-11.0,AS,N644AS,510,SEA,SNA,132.0,978,18.0,36.0
7124,2014,1,18,1837.0,-8.0,2108.0,23.0,AS,N756AS,302,SEA,SFO,101.0,679,18.0,37.0
7125,2014,1,18,1837.0,-8.0,2114.0,-6.0,AS,N562AS,480,SEA,SAN,139.0,1050,18.0,37.0
7126,2014,1,18,1844.0,-11.0,2044.0,-11.0,AS,N618AS,620,PDX,LAS,103.0,763,18.0,44.0
7127,2014,1,18,1847.0,-3.0,2100.0,-7.0,AS,N307AS,616,SEA,LAS,115.0,867,18.0,47.0
7128,2014,1,18,1851.0,-8.0,2032.0,-16.0,OO,N951SW,6274,PDX,SFO,83.0,550,18.0,51.0
7129,2014,1,18,1858.0,-7.0,1940.0,-13.0,OO,N658CT,5424,SEA,PDX,32.0,129,18.0,58.0
7130,2014,1,18,1902.0,-8.0,2041.0,-19.0,AS,N613AS,379,PDX,SFO,84.0,550,19.0,2.0
7131,2014,1,18,1904.0,9.0,2247.0,7.0,AS,N318AS,630,SEA,PHX,141.0,1107,19.0,4.0
7132,2014,1,18,1921.0,26.0,2057.0,21.0,AS,N530AS,381,SEA,SMF,80.0,605,19.0,21.0
7133,2014,1,18,1925.0,-5.0,2253.0,-9.0,AS,N615AS,672,SEA,DEN,127.0,1024,19.0,25.0
7134,2014,1,18,1927.0,-3.0,2147.0,-8.0,OO,N472CA,6250,PDX,LAX,119.0,834,19.0,27.0
7135,2014,1,18,1929.0,-3.0,2130.0,-12.0,OO,N780SK,6367,SEA,SFO,101.0,679,19.0,29.0
7136,2014,1,18,1932.0,-3.0,2202.0,9.0,AS,N552AS,520,SEA,BUR,124.0,937,19.0,32.0
7137,2014,1,18,1935.0,-10.0,2159.0,-17.0,AS,N592AS,518,SEA,SNA,128.0,978,19.0,35.0
7138,2014,1,18,1936.0,-4.0,2154.0,-16.0,AS,N568AS,476,SEA,LAX,124.0,954,19.0,36.0
7139,2014,1,18,1939.0,-11.0,2222.0,-28.0,AS,N529AS,137,PDX,ANC,210.0,1542,19.0,39.0
7140,2014,1,18,1948.0,-7.0,2128.0,-11.0,AS,N402AS,404,PDX,SJC,84.0,569,19.0,48.0
7141,2014,1,18,1955.0,0.0,2247.0,-8.0,AS,N626AS,129,SEA,FAI,215.0,1533,19.0,55.0
7142,2014,1,18,1956.0,-4.0,2052.0,-10.0,AS,N796AS,694,SEA,GEG,34.0,224,19.0,56.0
7143,2014,1,18,2005.0,-10.0,2159.0,-15.0,OO,N223AG,3490,SEA,FAT,93.0,748,20.0,5.0
7144,2014,1,18,2017.0,2.0,2300.0,0.0,AS,N408AS,111,SEA,ANC,207.0,1448,20.0,17.0
7145,2014,1,18,2017.0,-3.0,2346.0,-13.0,AS,N317AS,632,SEA,PHX,132.0,1107,20.0,17.0
7146,2014,1,18,2029.0,-1.0,2231.0,3.0,AS,N524AS,226,SEA,SJC,98.0,697,20.0,29.0
7147,2014,1,18,2037.0,-8.0,2300.0,-2.0,AS,N517AS,574,PDX,SAN,119.0,933,20.0,37.0
7148,2014,1,18,2103.0,-2.0,2322.0,-19.0,AS,N519AS,488,SEA,SAN,129.0,1050,21.0,3.0
7149,2014,1,18,2106.0,-9.0,2325.0,-8.0,AS,N625AS,618,SEA,LAS,116.0,867,21.0,6.0
7150,2014,1,18,2106.0,-6.0,2338.0,-16.0,UA,N34460,1603,SEA,ANC,196.0,1448,21.0,6.0
7151,2014,1,18,2121.0,-4.0,2319.0,-21.0,AS,N306AS,300,SEA,SFO,97.0,679,21.0,21.0
7152,2014,1,18,2127.0,-3.0,2319.0,-8.0,AS,N627AS,358,SEA,OAK,97.0,672,21.0,27.0
7153,2014,1,18,2128.0,-12.0,2327.0,1.0,AS,N559AS,372,SEA,SMF,79.0,605,21.0,28.0
7154,2014,1,18,2129.0,-1.0,2359.0,-24.0,AS,N440AS,731,SEA,ANC,195.0,1448,21.0,29.0
7155,2014,1,18,2137.0,-3.0,7.0,-3.0,AS,N597AS,450,SEA,LAX,124.0,954,21.0,37.0
7156,2014,1,18,2137.0,-8.0,532.0,-15.0,B6,N827JB,264,SEA,JFK,274.0,2422,21.0,37.0
7157,2014,1,18,2146.0,-4.0,549.0,-15.0,AS,N556AS,10,SEA,MCO,286.0,2554,21.0,46.0
7158,2014,1,18,2151.0,-9.0,27.0,-31.0,AS,N407AS,117,SEA,ANC,195.0,1448,21.0,51.0
7159,2014,1,18,2201.0,-4.0,636.0,-4.0,AA,N5EMAA,1070,SEA,MIA,311.0,2724,22.0,1.0
7160,2014,1,18,2222.0,-3.0,2257.0,-5.0,OO,N582SW,5440,PDX,RDM,28.0,116,22.0,22.0
7161,2014,1,18,2228.0,-2.0,2331.0,-7.0,OO,N658CT,5437,PDX,LMT,54.0,241,22.0,28.0
7162,2014,1,18,2234.0,-11.0,612.0,-3.0,DL,N3731T,2188,SEA,ATL,254.0,2182,22.0,34.0
7163,2014,1,18,2255.0,-5.0,516.0,9.0,UA,N39461,1129,SEA,IAH,233.0,1874,22.0,55.0
7164,2014,1,18,2257.0,-3.0,2400.0,3.0,AS,N793AS,698,SEA,GEG,33.0,224,22.0,57.0
7165,2014,1,18,2258.0,-2.0,134.0,-24.0,AS,N435AS,103,SEA,ANC,202.0,1448,22.0,58.0
7166,2014,1,18,2301.0,-4.0,147.0,-11.0,AS,N612AS,125,SEA,FAI,211.0,1533,23.0,1.0
7167,2014,1,18,2313.0,-7.0,452.0,-8.0,AA,N3BNAA,1230,SEA,DFW,200.0,1660,23.0,13.0
7168,2014,1,18,2320.0,7.0,713.0,-6.0,B6,N768JB,498,SEA,BOS,271.0,2496,23.0,20.0
7169,2014,1,18,2349.0,-1.0,239.0,-9.0,AS,N762AS,121,SEA,ANC,201.0,1448,23.0,49.0
7171,2014,1,19,526.0,-4.0,729.0,-11.0,OO,N780SK,6521,SEA,SFO,100.0,679,5.0,26.0
7172,2014,1,19,535.0,-5.0,851.0,-17.0,UA,N23721,1044,PDX,DEN,118.0,991,5.0,35.0
7173,2014,1,19,540.0,20.0,905.0,14.0,US,N519UW,649,PDX,PHX,124.0,1009,5.0,40.0
7174,2014,1,19,541.0,-4.0,910.0,-9.0,UA,N576UA,794,SEA,DEN,126.0,1024,5.0,41.0
7175,2014,1,19,547.0,-13.0,734.0,-9.0,AS,N586AS,406,PDX,SJC,84.0,569,5.0,47.0
7176,2014,1,19,550.0,-10.0,1130.0,-40.0,AA,N3FAAA,2240,SEA,ORD,196.0,1721,5.0,50.0
7177,2014,1,19,551.0,-9.0,1137.0,-13.0,AA,N3FDAA,1094,SEA,DFW,191.0,1660,5.0,51.0
7178,2014,1,19,552.0,-8.0,912.0,-13.0,F9,N953FR,796,PDX,DEN,124.0,991,5.0,52.0
7179,2014,1,19,552.0,-8.0,730.0,-14.0,UA,N31412,1621,PDX,SFO,80.0,550,5.0,52.0
7180,2014,1,19,555.0,-5.0,750.0,-12.0,AS,N409AS,200,SEA,SJC,101.0,697,5.0,55.0
7181,2014,1,19,556.0,-4.0,840.0,-5.0,AS,N596AS,81,SEA,ANC,194.0,1448,5.0,56.0
7182,2014,1,19,558.0,-2.0,1322.0,-7.0,DL,N3749D,2482,PDX,ATL,238.0,2172,5.0,58.0
7183,2014,1,19,601.0,-4.0,759.0,-6.0,AS,N577AS,344,SEA,OAK,95.0,672,6.0,1.0
7184,2014,1,19,601.0,-4.0,1152.0,-7.0,UA,N819UA,646,PDX,ORD,203.0,1739,6.0,1.0
7185,2014,1,19,602.0,-8.0,843.0,-1.0,AS,N754AS,426,SEA,LAX,132.0,954,6.0,2.0
7186,2014,1,19,603.0,-1.0,1133.0,-21.0,UA,N594UA,732,SEA,ORD,188.0,1721,6.0,3.0
7187,2014,1,19,606.0,-4.0,808.0,-7.0,AS,N619AS,308,SEA,SFO,100.0,679,6.0,6.0
7188,2014,1,19,606.0,1.0,1211.0,-5.0,UA,N78438,1101,SEA,IAH,223.0,1874,6.0,6.0
7189,2014,1,19,609.0,-6.0,844.0,-14.0,AS,N512AS,494,SEA,SAN,132.0,1050,6.0,9.0
7190,2014,1,19,612.0,12.0,1217.0,19.0,UA,N556UA,277,PDX,IAH,222.0,1825,6.0,12.0
7191,2014,1,19,614.0,-6.0,1142.0,-23.0,AA,N4YDAA,1650,PDX,DFW,190.0,1616,6.0,14.0
7192,2014,1,19,621.0,16.0,941.0,3.0,F9,N204FR,358,SEA,DEN,123.0,1024,6.0,21.0
7193,2014,1,19,623.0,-7.0,1409.0,-32.0,UA,N29717,1082,PDX,EWR,266.0,2434,6.0,23.0
7194,2014,1,19,625.0,-5.0,923.0,8.0,WN,N7738A,3023,PDX,SLC,101.0,630,6.0,25.0
7195,2014,1,19,625.0,-10.0,935.0,38.0,OO,N616QX,4692,PDX,LAX,114.0,834,6.0,25.0
7196,2014,1,19,628.0,-12.0,1219.0,-5.0,AS,N408AS,668,SEA,DFW,189.0,1660,6.0,28.0
7197,2014,1,19,630.0,0.0,1358.0,-12.0,DL,N6706Q,968,SEA,ATL,243.0,2182,6.0,30.0
7198,2014,1,19,632.0,-3.0,822.0,2.0,WN,N361SW,563,SEA,SMF,86.0,605,6.0,32.0
7199,2014,1,19,636.0,-4.0,845.0,-2.0,OO,N215AG,3456,PDX,BUR,109.0,817,6.0,36.0
7200,2014,1,19,640.0,-5.0,903.0,-1.0,AS,N442AS,560,PDX,LAX,115.0,834,6.0,40.0
7201,2014,1,19,640.0,0.0,1234.0,-1.0,WN,N247WN,173,PDX,MDW,219.0,1751,6.0,40.0
7202,2014,1,19,650.0,-5.0,925.0,0.0,AS,N403AS,470,SEA,LAX,125.0,954,6.0,50.0
7203,2014,1,19,651.0,-9.0,1059.0,-16.0,AS,N516AS,833,PDX,HNL,351.0,2603,6.0,51.0
7204,2014,1,19,651.0,-9.0,906.0,-11.0,B6,N507JB,1121,PDX,LGB,116.0,846,6.0,51.0
7205,2014,1,19,652.0,-3.0,1153.0,-17.0,AS,N315AS,36,SEA,MSP,160.0,1399,6.0,52.0
7206,2014,1,19,653.0,-7.0,906.0,-11.0,AS,N614AS,582,PDX,SNA,116.0,859,6.0,53.0
7207,2014,1,19,653.0,3.0,1047.0,24.0,AS,N626AS,682,SEA,DEN,123.0,1024,6.0,53.0
7208,2014,1,19,654.0,-6.0,958.0,-7.0,AS,N303AS,726,SEA,SLC,98.0,689,6.0,54.0
7209,2014,1,19,656.0,-4.0,1244.0,-26.0,AA,N3BTAA,2218,PDX,ORD,202.0,1739,6.0,56.0
7210,2014,1,19,656.0,-1.0,1501.0,1.0,UA,N78448,1065,SEA,EWR,275.0,2402,6.0,56.0
7211,2014,1,19,657.0,-8.0,758.0,-22.0,AS,N792AS,65,SEA,KTN,104.0,680,6.0,57.0
7212,2014,1,19,657.0,-8.0,1215.0,-9.0,DL,N924DN,2090,PDX,MSP,164.0,1426,6.0,57.0
7213,2014,1,19,659.0,-6.0,1407.0,-13.0,DL,N686DA,822,SEA,DTW,211.0,1927,6.0,59.0
7214,2014,1,19,700.0,0.0,949.0,8.0,OO,N806SK,4597,SEA,LAX,131.0,954,7.0,0.0
7215,2014,1,19,702.0,2.0,1208.0,-6.0,DL,N315US,2314,SEA,MSP,154.0,1399,7.0,2.0
7216,2014,1,19,703.0,-2.0,1240.0,-10.0,WN,N7715E,1987,SEA,MKE,193.0,1694,7.0,3.0
7217,2014,1,19,704.0,-6.0,934.0,-7.0,OO,N219AG,3472,SEA,LGB,130.0,965,7.0,4.0
7218,2014,1,19,705.0,0.0,914.0,-8.0,AS,N527AS,606,SEA,LAS,115.0,867,7.0,5.0
7219,2014,1,19,706.0,-4.0,906.0,-9.0,AS,N569AS,332,SEA,SJC,100.0,697,7.0,6.0
7220,2014,1,19,707.0,-3.0,1448.0,-10.0,US,N162UW,2056,SEA,CLT,246.0,2279,7.0,7.0
7221,2014,1,19,708.0,-2.0,1512.0,-4.0,DL,N706TW,2258,PDX,JFK,276.0,2454,7.0,8.0
7222,2014,1,19,709.0,-1.0,1252.0,-13.0,AA,N3FXAA,1308,SEA,DFW,192.0,1660,7.0,9.0
7223,2014,1,19,709.0,-1.0,1012.0,0.0,DL,N338NB,2397,SEA,SLC,96.0,689,7.0,9.0
7224,2014,1,19,711.0,-4.0,1524.0,-5.0,AA,N3DCAA,236,SEA,JFK,285.0,2422,7.0,11.0
7225,2014,1,19,711.0,-5.0,1109.0,24.0,OO,N983CA,6219,PDX,DEN,129.0,991,7.0,11.0
7226,2014,1,19,714.0,-6.0,1104.0,-1.0,AS,N705AS,642,SEA,PHX,144.0,1107,7.0,14.0
7227,2014,1,19,717.0,-3.0,933.0,4.0,AS,N440AS,222,SEA,SFO,101.0,679,7.0,17.0
7228,2014,1,19,718.0,-2.0,920.0,-10.0,WN,N236WN,758,SEA,SJC,102.0,697,7.0,18.0
7229,2014,1,19,719.0,-6.0,1006.0,11.0,AS,N797AS,478,SEA,LAX,131.0,954,7.0,19.0
7230,2014,1,19,723.0,-2.0,1012.0,10.0,AS,N703AS,240,SEA,SAN,143.0,1050,7.0,23.0
7231,2014,1,19,723.0,8.0,921.0,3.0,AS,N309AS,626,PDX,LAS,104.0,763,7.0,23.0
7232,2014,1,19,723.0,-1.0,936.0,-4.0,UA,N37468,1205,SEA,SFO,101.0,679,7.0,23.0
7233,2014,1,19,726.0,46.0,944.0,44.0,AS,N302AS,232,PDX,SAN,124.0,933,7.0,26.0
7234,2014,1,19,727.0,12.0,923.0,26.0,AS,N584AS,805,SEA,SMF,84.0,605,7.0,27.0
7235,2014,1,19,727.0,2.0,909.0,-16.0,AS,N769AS,244,PDX,SFO,86.0,550,7.0,27.0
7236,2014,1,19,729.0,-6.0,1007.0,9.0,AS,N708AS,530,SEA,ONT,127.0,956,7.0,29.0
7237,2014,1,19,730.0,10.0,1140.0,5.0,AS,N587AS,855,PDX,KOA,356.0,2607,7.0,30.0
7238,2014,1,19,731.0,11.0,1526.0,-1.0,DL,N727TW,418,SEA,JFK,269.0,2422,7.0,31.0
7239,2014,1,19,744.0,19.0,923.0,65.0,OO,N568SW,5379,PDX,SEA,69.0,129,7.0,44.0
7240,2014,1,19,748.0,-7.0,1011.0,-4.0,AS,N551AS,522,SEA,BUR,122.0,937,7.0,48.0
7241,2014,1,19,750.0,-5.0,939.0,-1.0,AS,N768AS,61,SEA,JNU,146.0,909,7.0,50.0
7242,2014,1,19,751.0,47.0,931.0,32.0,UA,N76522,1217,PDX,SFO,81.0,550,7.0,51.0
7243,2014,1,19,753.0,-4.0,1520.0,-29.0,UA,N408UA,419,SEA,IAD,245.0,2306,7.0,53.0
7244,2014,1,19,755.0,-5.0,1017.0,-3.0,WN,N514SW,51,SEA,LAS,123.0,867,7.0,55.0
7245,2014,1,19,757.0,-3.0,1614.0,-6.0,AS,N546AS,16,SEA,MCO,297.0,2554,7.0,57.0
7246,2014,1,19,758.0,-2.0,1518.0,-33.0,UA,N433UA,250,PDX,IAD,247.0,2327,7.0,58.0
7247,2014,1,19,801.0,-9.0,1547.0,-13.0,AS,N528AS,4,SEA,DCA,260.0,2329,8.0,1.0
7248,2014,1,19,803.0,-2.0,1525.0,-25.0,AS,N431AS,742,SEA,ATL,240.0,2182,8.0,3.0
7249,2014,1,19,809.0,-1.0,1024.0,-3.0,AS,N589AS,600,SEA,LAS,119.0,867,8.0,9.0
7250,2014,1,19,812.0,-3.0,1356.0,-29.0,AA,N3FWAA,1236,SEA,ORD,191.0,1721,8.0,12.0
7251,2014,1,19,814.0,-6.0,1053.0,-12.0,AS,N611AS,83,SEA,ANC,196.0,1448,8.0,14.0
7252,2014,1,19,817.0,-3.0,1425.0,-1.0,UA,N34460,1258,SEA,IAH,222.0,1874,8.0,17.0
7253,2014,1,19,825.0,20.0,1355.0,5.0,AA,N434AA,1220,PDX,DFW,189.0,1616,8.0,25.0
7254,2014,1,19,827.0,-3.0,1212.0,-4.0,US,N625AW,471,SEA,PHX,141.0,1107,8.0,27.0
7255,2014,1,19,828.0,-2.0,1421.0,-4.0,AS,N307AS,28,SEA,ORD,194.0,1721,8.0,28.0
7256,2014,1,19,828.0,-2.0,1331.0,-14.0,DL,N595NW,588,SEA,MSP,155.0,1399,8.0,28.0
7257,2014,1,19,830.0,-5.0,1058.0,-13.0,AS,N609AS,502,SEA,SNA,134.0,978,8.0,30.0
7258,2014,1,19,832.0,-8.0,1053.0,-13.0,OO,N161PQ,4740,SEA,LAS,116.0,867,8.0,32.0
7259,2014,1,19,834.0,-1.0,1622.0,-17.0,US,N117UW,1883,SEA,PHL,264.0,2378,8.0,34.0
7260,2014,1,19,835.0,5.0,1310.0,20.0,AS,N532AS,861,SEA,OGG,357.0,2640,8.0,35.0
7261,2014,1,19,835.0,-5.0,1258.0,3.0,HA,N386HA,21,SEA,HNL,355.0,2677,8.0,35.0
7262,2014,1,19,838.0,38.0,1100.0,38.0,AS,N778AS,568,PDX,LAX,125.0,834,8.0,38.0
7263,2014,1,19,839.0,9.0,1423.0,8.0,AA,N3AWAA,312,SEA,DFW,193.0,1660,8.0,39.0
7264,2014,1,19,840.0,0.0,1722.0,2.0,AS,N523AS,34,SEA,FLL,319.0,2717,8.0,40.0
7265,2014,1,19,840.0,-5.0,1206.0,-9.0,US,N672AW,685,PDX,PHX,133.0,1009,8.0,40.0
7266,2014,1,19,843.0,-2.0,1636.0,-13.0,AS,N536AS,32,SEA,PHL,269.0,2378,8.0,43.0
7267,2014,1,19,846.0,-4.0,1318.0,-7.0,AS,N535AS,875,SEA,LIH,363.0,2701,8.0,46.0
7268,2014,1,19,846.0,-4.0,1045.0,-10.0,WN,N949WN,3148,PDX,LAS,104.0,763,8.0,46.0
7269,2014,1,19,853.0,-7.0,1117.0,-2.0,AS,N423AS,614,SEA,LAS,114.0,867,8.0,53.0
7270,2014,1,19,854.0,-6.0,1133.0,-7.0,AS,N794AS,456,SEA,LAX,132.0,954,8.0,54.0
7271,2014,1,19,904.0,-11.0,1635.0,-8.0,DL,N3738B,966,PDX,ATL,243.0,2172,9.0,4.0
7272,2014,1,19,908.0,-7.0,1251.0,-14.0,OO,N218AG,3466,PDX,TUS,145.0,1119,9.0,8.0
7273,2014,1,19,910.0,0.0,1140.0,-5.0,AS,N627AS,558,SEA,PSP,128.0,987,9.0,10.0
7274,2014,1,19,916.0,11.0,1709.0,-5.0,AS,N413AS,8,SEA,EWR,266.0,2402,9.0,16.0
7275,2014,1,19,918.0,-6.0,1122.0,-16.0,OO,N507CA,6367,SEA,SFO,102.0,679,9.0,18.0
7276,2014,1,19,924.0,-1.0,1717.0,-18.0,AS,N581AS,30,PDX,BOS,278.0,2537,9.0,24.0
7277,2014,1,19,938.0,-7.0,1325.0,-2.0,AS,N793AS,644,SEA,PHX,145.0,1107,9.0,38.0
7278,2014,1,19,939.0,-1.0,1736.0,-19.0,AS,N508AS,12,SEA,BOS,270.0,2496,9.0,39.0
7279,2014,1,19,939.0,-1.0,1327.0,-3.0,WN,N364SW,4479,SEA,ABQ,146.0,1180,9.0,39.0
7280,2014,1,19,941.0,-4.0,1223.0,-27.0,AS,N590AS,131,PDX,ANC,208.0,1542,9.0,41.0
7281,2014,1,19,943.0,-2.0,1716.0,-24.0,AS,N593AS,764,PDX,DCA,259.0,2350,9.0,43.0
7282,2014,1,19,945.0,-10.0,1312.0,-13.0,AS,N613AS,680,SEA,DEN,127.0,1024,9.0,45.0
7283,2014,1,19,947.0,-18.0,1206.0,-14.0,AS,N618AS,580,PDX,SNA,118.0,859,9.0,47.0
7284,2014,1,19,948.0,-2.0,1709.0,-26.0,AS,N306AS,752,PDX,ATL,243.0,2172,9.0,48.0
7285,2014,1,19,950.0,0.0,1149.0,-6.0,VX,N854VA,753,SEA,SFO,103.0,679,9.0,50.0
7286,2014,1,19,953.0,-7.0,1352.0,-18.0,HA,N382HA,29,SEA,OGG,336.0,2640,9.0,53.0
